Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/9c0c0ace-42d6-4b2e-b3f0-31856b033272,1,0,86,86.0,86,86,60.0,0.0005559767434705938,0.0,86,86,86,86,86,86,86,86,86,86,86
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/9d46accc-6b6c-40be-9aa1-842193e2c194,1,0,99,99.0,99,99,60.0,0.0005559767434705938,0.0,99,99,99,99,99,99,99,99,99,99,99
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/9e9e2f18-0a88-4bee-b866-4173c4c1f8d9,1,0,94,94.0,94,94,60.0,0.0005559767434705938,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a3c9cc73-1142-43c7-9070-33bbe6ce22cb,1,0,104,104.0,104,104,58.0,0.0005559767434705938,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/ab9cdaaa-5592-45bc-aae8-e064063adcd9,1,0,127,127.0,127,127,94.0,0.0005559767434705938,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c0fc3674-8e8b-40ad-816f-51ca640bea38,1,0,3793,3793.0,3793,3793,60.0,0.0005559767434705938,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c2594bd9-ce34-4820-a7e4-6f5c3eff1d13,1,0,79,79.0,79,79,94.0,0.0005559767434705938,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cd9477bf-87a1-4c88-b22b-cdf324145715,1,0,9761,9761.0,9761,9761,60.0,0.0005559767434705938,0.0,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/ce9751b0-a0ed-43c4-a5d2-1a34bad332d9,1,0,87,87.0,87,87,60.0,0.0005559767434705938,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cf0c2426-b049-4176-82ac-838557964040,1,0,105,105.0,105,105,94.0,0.0005559767434705938,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d9a21816-6982-499a-845a-698f7fe84d36,1,0,97,97.0,97,97,94.0,0.0005559767434705938,0.0,97,97,97,97,97,97,97,97,97,97,97
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/de7f2620-3de1-47df-b03f-6e790c7bcf49,1,0,72,72.0,72,72,60.0,0.0005559767434705938,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e4e253a9-ece9-4b02-b4d8-0e1387c65cb9,1,0,113,113.0,113,113,60.0,0.0005559767434705938,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e57a4550-506f-4d8e-966f-cae306f3904d,1,0,89,89.0,89,89,60.0,0.0005559767434705938,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f0ed4f5b-12a2-4e60-bdc4-1469608241d9,1,0,10870,10870.0,10870,10870,94.0,0.0005559767434705938,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f3059342-dac8-4fd8-82ca-4caedcbd7d11,1,0,137,137.0,137,137,60.0,0.0005559767434705938,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f77475ca-9f48-430a-9ea4-a42bb68b0679,1,0,10862,10862.0,10862,10862,94.0,0.0005559767434705938,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f7c5efa3-c1c7-4d4f-8802-0203e3d1d5ef,1,0,11323,11323.0,11323,11323,94.0,0.0005559767434705938,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fcf7c346-b38c-40e5-a774-c472957a197f,1,0,96,96.0,96,96,60.0,0.0005559767434705938,0.0,96,96,96,96,96,96,96,96,96,96,96
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fe3fc3a9-b1f8-4b3e-8631-2a6558dfc66c,2,0,93,96.0,93,99,60.0,0.0011119534869411876,0.0,99,99,99,99,99,99,99,99,99,99,99
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/payForTheOrder,6,0,12000,11576.666666666666,6353,17002,69.0,0.0033358604608235624,0.0,12000,12000,16000,16000,17000,17000,17000,17000,17000,17000,17000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/queryOrdersForRefresh,1454,0,1900,1999.5756533700137,1167,15873,290761.77097661624,0.8083901850062434,0.0,1900,1900,1900,1900,2000,2200,2500,7800,16000,16000,16000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2d184a44-a467-4582-915a-d90734319b18/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,266,266.0,266,266,54.0,0.0005559767434705938,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2f3fb4f6-49b5-45e4-90bd-82b6c7dba64a/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,14988,14988.0,14988,14988,54.0,0.0005559767434705938,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/4a2f8d7f-71cc-49fa-b2ec-07ee6591eabd/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,15407,15407.0,15407,15407,54.0,0.0005559767434705938,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/54f509fb-b507-4446-8e7f-22e51c7189ee/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,294,294.0,294,294,54.0,0.0005559767434705938,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/63b9b826-a07e-4d0f-8702-a005837a2f79/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,17051,17051.0,17051,17051,54.0,0.0005559767434705938,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/653c9d5c-7873-4389-89ea-69a8dc126aa8/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,15552,15552.0,15552,15552,54.0,0.0005559767434705938,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/6e2b8f0a-e512-4800-9d7a-08e45e1b19f8/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,12262,12262.0,12262,12262,54.0,0.0005559767434705938,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/855b2472-c9ee-4356-a734-a375d78e6daa/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4895,4895.0,4895,4895,79.0,0.0005559767434705938,0.0,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/92b49c79-a44f-4691-bf9f-ccb325a5a667/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,11223,11223.0,11223,11223,54.0,0.0005559767434705938,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/ac96e5a6-c63c-4cdd-8790-6ca3201efbef/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,368,368.0,368,368,54.0,0.0005559767434705938,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/c965ea6e-1774-4ac1-bd56-0311e89f8859/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5316,5316.0,5316,5316,79.0,0.0005559767434705938,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/d6a93c2d-675b-408f-99d9-db621f296fcd/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,88,88.0,88,88,79.0,0.0005559767434705938,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/ded05c1a-cec9-4d1b-92b5-91219418b681/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,16039,16039.0,16039,16039,54.0,0.0005559767434705938,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/f8030ccd-5f30-40a5-b6c6-71c65801bec0/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,6258,6258.0,6258,6258,54.0,0.0005559767434705938,0.0,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/tickets/getLeftTripTickets,2052,0,1300,1701.1125730994152,918,12775,424.0,1.1408642776016584,0.0,1300,1400,1600,1600,2000,6100,7100,7800,11000,13000,13000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/tickets/preserveTickets,13,0,39000,34898.692307692305,8068,44561,88.0,0.007227697665117719,0.0,39000,40000,40000,41000,44000,45000,45000,45000,45000,45000,45000
,Aggregated,3609,0,1700,1999.0980881130506,33,44561,117389.27985591577,2.006520067185373,0.0,1700,1800,1900,1900,2100,6000,7700,11000,40000,45000,45000
