Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.00939178,7.775,0,18.27
2,0.0100384,9.584,0.0761719,18.11
3,0.0108604,5.500,0,18.19
4,0.0210238,11.953,0.0109375,18.13
5,0.00617981,3.511,0,18.14
6,0.0137939,3.630,0.0226563,18.12
7,0.0415087,5.871,0,18.13
8,0.0241327,8.830,0.164453,18.15
9,0.00947475,6.691,0.226562,18.20
10,0.154867,6.562,0,18.30
11,0.023551,6.370,0,18.20
12,0.00675201,7.308,0,18.25
13,0.0654068,14.060,0.199609,18.70
14,0.0264187,18.699,0.213281,18.40
15,0.0381804,13.190,0,18.46
16,0.139357,11.138,0,18.46
17,0.0578518,9.739,0.182422,18.63
18,0.0272131,11.538,0.204297,18.43
19,0.0396919,6.295,0,18.45
20,0.136669,7.515,0,18.77
21,0.0602226,11.068,0.200391,18.61
22,0.0508003,8.461,0.06875,18.63
23,0.186702,15.720,0.0886719,18.77
24,0.027729,11.403,0.176953,18.82
25,0.183738,11.056,0.176953,18.98
26,0.129334,21.934,0.0214844,19.19
27,0.0391779,12.515,0.212109,19.00
28,0.654368,13.054,0.0996094,19.31
29,0.283964,11.957,0.193359,19.12
30,0.368231,11.786,0.176563,19.91
31,0.399284,12.375,0.214844,19.32
32,0.917006,6.242,0,19.40
33,1.19364,8.056,0,19.54
34,0.486467,7.668,0,19.59
35,0.705219,12.905,0,19.63
36,0.67234,7.228,0.0222656,19.62
37,1.47769,10.539,0,19.68
38,1.27785,9.553,0,19.68
39,0.654291,14.941,0.0582031,19.47
40,0.570984,14.791,0.248438,19.62
41,0.683507,18.801,0.249609,19.54
42,1.62226,12.270,0.105859,19.08
43,0.891341,14.503,0.437109,19.15
44,0.66587,13.279,0.486328,19.08
45,0.82445,9.141,0,19.08
46,1.30764,14.057,0,19.17
47,1.13416,8.064,0,19.21
48,0.897766,14.250,0,19.17
49,0.867728,16.069,0.034375,19.44
50,1.71772,19.672,0.564453,19.18
51,1.88309,13.883,0.0441406,19.19
52,1.04305,16.802,0.230078,19.32
53,1.79678,17.598,0.211328,19.47
54,1.2703,11.299,0.0386719,19.42
55,1.09295,18.932,0.342578,19.16
56,0.695482,18.118,0.576562,18.89
57,0.301375,15.496,0.354688,19.01
58,0.288137,11.811,0.04375,19.04
59,1.52511,9.981,0,19.11
60,2.18929,19.684,0.517188,19.72
61,0.501546,27.243,0.361719,19.06
62,0.16865,14.240,0.358594,18.95
63,1.19856,9.697,0,19.16
64,0.730634,8.714,0.201563,19.17
65,0.383785,12.079,0.00273438,19.28
66,0.276248,14.517,0.221094,19.19
67,0.624111,16.212,0.196484,19.16
68,0.492309,10.235,0.207813,19.22
69,0.169404,18.315,0.304688,19.12
70,1.17462,14.675,0.446875,19.13
71,0.359916,13.812,0.179688,19.01
72,0.909774,18.052,0.11875,19.13
73,0.769131,10.506,0.021875,19.14
74,0.256955,25.250,0.187109,19.11
75,0.0595474,32.876,1.0793,19.57
76,0.460209,15.911,0.359766,18.68
77,0.511823,16.687,0.293359,18.86
78,0.42848,23.304,0.920703,19.39
79,0.325665,23.685,0.379297,19.66
80,0.235779,19.098,0.683984,18.99
81,0.366656,24.096,0.675781,18.68
82,0.500917,16.594,0.414062,18.85
83,0.321551,33.648,0.83125,19.40
84,0.386683,33.949,0.847656,19.01
85,0.17412,28.690,0.70625,18.69
86,0.393067,26.419,0.708984,18.85
87,0.179993,23.913,1.02305,19.29
88,0.125511,21.356,0.542969,18.97
89,0.575164,20.638,0.437891,18.84
90,0.501527,18.578,0.432422,18.75
91,0.525209,22.426,0.354297,19.96
92,0.454207,28.271,1.01445,18.80
93,0.133311,28.370,1.21992,18.91
94,1.05365,25.622,0.573438,19.46
95,0.282082,31.853,0.959766,18.83
96,0.0600309,14.177,0.325,18.86
97,0.402596,18.811,0.383594,18.76
