Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,3.321,0.00234375,25.22
2,0.0119009,4.011,0.0730469,25.23
3,0.00229931,9.343,0.0136719,25.26
4,0,5.341,0.0300781,25.27
5,0.000125885,7.330,0.00703125,25.22
6,0.220533,4.275,0.00429688,25.24
7,8.58307e-05,5.366,0.0753906,25.22
8,0.000220299,2.717,0,25.21
9,0.347072,5.188,0,25.22
10,0.24137,5.684,0,25.21
11,0.0127678,10.195,0.235156,25.31
12,0.335558,6.557,0.0175781,25.32
13,0.904461,6.119,0,25.41
14,0.216311,4.161,0.00703125,25.41
15,0.360024,7.270,0.00429688,25.27
16,0.657294,11.003,0.0238281,25.35
17,0.012249,11.090,0.250391,25.47
18,0.473825,15.297,0.236719,25.53
19,0.044363,7.299,0,25.55
20,0.142706,8.602,0.244922,25.66
21,0.349509,12.282,0.234766,25.58
22,0.713617,4.747,0.00703125,25.60
23,1.04375,8.518,0.266406,25.81
24,0.0401878,11.866,0.218359,25.88
25,0.372915,8.866,0.021875,25.73
26,1.46757,10.257,0.269141,26.60
27,0.561001,8.183,0.211719,25.88
28,0.352009,7.766,0,25.86
29,1.26427,17.493,0.267578,26.08
30,4.35698,14.981,0.280469,26.11
31,4.29451,11.486,0.260547,26.19
32,4.57074,17.050,0.294141,26.32
33,2.30967,4.222,0.0207031,26.23
34,5.77787,8.261,0,26.32
35,10.1174,16.346,0.566406,26.35
36,7.44196,20.846,0.790234,26.28
37,5.67374,19.220,0.751563,26.33
38,4.28326,16.907,0.450391,26.28
39,12.5451,16.377,0.0597656,26.41
40,10.471,11.603,0.0121094,26.51
41,7.40621,12.261,0.466016,27.24
42,5.70041,23.604,0.569141,26.45
43,5.58694,13.741,0.0238281,26.56
44,12.4953,15.232,0.0984375,26.55
45,12.0834,17.299,0.802734,26.49
46,9.00276,15.301,0.646875,26.45
47,9.82553,16.322,0.564063,26.37
48,4.69508,15.059,0.201172,26.38
49,14.3596,10.607,0.00507813,26.49
50,10.0941,6.411,0.0390625,26.50
51,4.89812,16.656,0.557031,26.40
52,8.19078,19.897,0.435156,26.69
53,17.1238,22.511,0.885547,26.54
54,12.1883,13.624,0.392578,26.60
55,9.00715,17.267,0.0226563,26.61
56,13.297,17.352,0.28125,26.44
57,10.9538,25.239,0.765625,26.49
58,9.07944,17.783,0.465234,26.53
59,4.31609,19.316,0.594531,26.60
60,5.20959,20.849,0.764453,27.02
61,4.96039,19.698,0.461328,26.84
62,14.0732,19.847,0.866406,26.67
63,9.8707,17.714,0.596484,26.79
64,3.49457,26.352,1.01914,26.76
65,5.57255,25.907,0.764844,26.52
66,6.20595,13.333,0.522266,26.35
67,7.08329,26.319,1.04531,26.59
68,4.96152,30.118,0.617578,26.63
69,0.157184,16.230,0.463281,26.46
70,4.42655,22.173,0.644141,26.96
71,2.37994,22.807,0.919141,27.01
72,3.89595,19.150,0.814844,26.72
73,5.53378,21.456,0.584375,26.47
74,6.21252,22.341,0.656641,27.12
75,9.6347,24.504,0.789453,26.51
76,2.88952,16.760,0.577344,27.03
77,0.0678339,21.288,0.416016,26.36
78,4.81266,13.585,0.466406,26.50
79,4.68945,21.324,0.779297,26.65
80,3.54355,17.328,0.808984,26.63
81,1.91848,25.378,0.431641,26.63
82,3.22522,14.115,0.326953,26.51
83,4.07866,13.366,0.0308594,26.55
84,3.64008,12.201,0.430078,27.11
85,6.76472,15.568,0.322266,26.75
86,1.62214,20.292,0.666016,27.19
87,2.5043,17.735,0.746484,26.39
88,1.87422,20.610,0.622266,26.50
89,2.86926,15.047,0.428906,26.40
90,2.10678,18.319,0.517188,26.34
91,0.734688,8.928,0.108594,26.35
92,2.94746,14.990,0.505859,26.51
93,3.43199,31.170,1.14453,26.34
94,5.45319,33.458,0.868359,26.55
95,4.67959,16.531,0.151563,26.50
96,5.54978,16.400,0.318359,26.57
97,3.2093,27.249,1.31406,26.74
98,2.16234,27.876,1.09609,26.99
99,1.11988,19.274,0.623828,26.76
100,1.58057,11.665,0.176953,26.60
