Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/2f0ec3b3-fa10-4495-ad3a-3de7bf66ea31,2,0,145,171.0,145,197,60.0,0.0011120489366213992,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/2f231373-baa2-4f2f-9ca7-99e8de9f0cf8,1,0,182,182.0,182,182,60.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/340929d3-f170-40c4-8d2e-41f5ccbfa989,1,0,174,174.0,174,174,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/35a7e237-f4b6-4471-8262-0668fe382436,1,0,167,167.0,167,167,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/3679a06e-5b08-4a47-b4f7-69a2675f89c3,1,0,187,187.0,187,187,60.0,0.0005560244683106996,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/3b954439-4093-4d94-aecd-f4ca650b421c,1,0,166,166.0,166,166,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/3c6285bd-845b-431b-b6cf-de0523dad950,1,0,182,182.0,182,182,60.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/43c64d5d-9034-40e6-8fca-8495d39aab00,1,0,153,153.0,153,153,60.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/4748fb75-49c1-4228-8376-c06c58932f45,1,0,170,170.0,170,170,94.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/48b73606-fd70-4954-851e-6f8bf4df849a,1,0,155,155.0,155,155,58.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/4b4e26d2-5f8d-42f9-9c7c-5e6b3a6a5ebb,1,0,186,186.0,186,186,60.0,0.0005560244683106996,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/4be0f005-c6b4-4597-97b1-b391e331676e,1,0,146,146.0,146,146,60.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/4cac56bf-67ea-4876-be1a-76cc5fb57803,1,0,186,186.0,186,186,60.0,0.0005560244683106996,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/4e797158-1af2-4c11-8e4e-b4a84ae920f7,1,0,141,141.0,141,141,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/52b55657-a000-45b9-863d-e262c06eb3af,1,0,173,173.0,173,173,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/59cff7ee-9140-48e6-8b40-66e7bc746255,1,0,183,183.0,183,183,60.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
