Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.854,0,28.81
2,0,.795,0,28.83
3,0,.477,0,28.81
4,0,.620,0,28.81
5,0,.648,0,28.80
6,0,.709,0,28.80
7,0,.736,0,28.81
8,0,.647,0,28.78
9,0,.654,0,28.79
10,0,.560,0,28.80
11,0,.558,0,28.81
12,0,.500,0,28.80
13,0,.558,0,28.79
14,0,.561,0,28.79
15,0,.618,0,28.79
16,0,.933,0.421924,28.81
17,0,.645,0,28.79
18,0,.559,0,28.79
19,0,.645,0,28.78
20,0,.472,0,28.80
21,0,.554,0,28.80
22,0,.499,0,28.81
23,0,.468,0,28.81
24,0,.591,0,28.80
25,0,.677,0,28.80
26,0,.561,0,28.78
27,0,.532,0,28.80
28,0,.557,0,28.79
29,0,.558,0.000390625,28.79
30,0,.560,0,28.77
31,0,.559,0,28.78
32,0,.618,0,28.80
33,0,.710,0.00180664,28.95
34,0,5.125,0.0699707,28.96
35,0,8.062,0.00078125,29.09
36,0,5.478,0,29.08
37,0,6.776,0.0474121,29.56
38,0,6.221,0.00219727,29.36
39,0,5.457,0.00698242,29.40
40,0,3.413,0,29.42
41,0,3.378,0.14209,29.41
42,0,4.511,0.00302734,29.42
43,0,3.014,0,29.39
44,0,3.138,0,29.40
45,0,2.953,0,29.37
46,0,3.136,0,29.38
47,0,3.041,0,29.38
48,0,3.276,0,29.37
49,0,4.822,0.0449219,29.71
50,0,5.696,0.00693359,29.61
51,0,8.355,0.00585938,29.71
52,0,6.371,0.00966797,29.57
53,0,6.563,0.00981445,29.73
54,0,7.766,0.00234375,29.62
55,0,6.574,0.00766602,29.75
56,0,7.626,0.00800781,29.69
57,0,6.966,0.052832,30.05
58,0,5.274,0.00668945,30.13
59,0,6.905,0.00708008,30.11
60,0,5.152,0.0530273,30.12
61,0,4.455,1.00425,30.15
62,0,5.548,3.00386,30.28
63,0,4.467,2.0043,30.37
64,0,6.966,4,30.28
65,0,3.589,0.0710937,30.32
66,0,4.343,4.00156,30.94
67,0,6.464,8,30.34
68,0,3.264,0,30.32
69,0,3.550,0,30.31
70,0,3.319,0,30.29
71,0,5.306,8.02666,30.46
72,0,12.255,0.00498047,30.58
73,0,1.027,0,30.59
74,0,4.286,0.0577637,30.66
75,0,7.741,0.00942383,30.63
76,0,4.937,0.0862793,30.63
77,0,5.741,0.101758,30.70
78,0,4.781,0.1875,30.70
79,0,5.160,0.139355,30.69
80,0,5.473,0.0875977,30.67
81,0,4.682,0.157031,30.82
82,0,4.606,0.0972656,30.71
83,0,4.987,0.125,30.86
84,0,5.752,0.276953,31.18
85,0,16.570,0.00415039,31.08
86,0,22.783,0.0074707,31.01
87,0,55.643,0,31.03
88,0,48.019,0,31.12
89,0,39.689,0,31.15
90,0,11.624,0.0530273,31.16
91,0,3.985,0.00444336,31.29
92,0,5.400,0.00678711,31.46
93,0,3.778,0.00292969,31.30
94,0,2.922,0,31.28
95,0,3.614,0,31.30
96,0,3.018,0,31.28
97,0,2.815,0,31.28
98,0,3.005,0,31.28
99,0,2.888,0,31.28
100,0,3.071,0,31.30
101,0,2.922,0,31.31
102,0,3.526,0,31.63
103,0,6.048,0.0097168,31.47
104,0,7.945,0.00175781,31.36
105,0,6.232,0.00996094,31.43
106,0,6.392,0.00932617,31.51
107,0,6.069,0.00927734,31.45
108,0,5.797,0.00791016,31.47
109,0,7.044,0.00756836,31.35
110,0,6.454,0.00996094,31.53
111,0,6.355,0.0111328,31.45
112,0,5.929,0.00966797,31.66
113,0,5.885,2.00361,31.59
114,0,4.546,3.05483,31.68
115,0,3.809,2.00078,31.87
116,0,3.451,4.00161,31.68
117,0,3.200,0,31.69
118,0,4.097,4.00503,32.05
119,0,8.547,8,31.74
120,0,3.156,0,31.73
121,0,3.056,0,31.68
122,0,3.015,0,31.70
123,0,3.677,8.00273,32.03
124,0,5.645,0.165771,31.93
125,0,5.975,0.084668,31.89
126,0,4.426,0.138623,31.83
127,0,5.457,0.0873535,31.80
128,0,4.514,0.194531,31.71
129,0,4.889,0.120996,31.74
130,0,2.941,0.0764648,31.71
131,0,5.046,0.12085,31.67
132,0,4.648,0.134717,31.74
133,0,5.565,0.140918,31.74
134,0,5.659,0.112158,31.80
135,0,22.886,0.00654297,31.80
136,0,41.266,0.00327148,31.78
137,0,60.503,0,31.77
138,0,39.380,0.00327148,31.86
139,0,49.013,0,31.89
140,0,15.692,0.0347656,30.70
141,0,7.500,0.141357,30.60
142,0,6.618,0.0371094,30.55
143,0,5.343,0.00742188,30.45
144,0,3.335,0,30.45
145,0,3.189,0,30.43
146,0,3.139,0,30.50
147,0,3.902,0.00327148,30.39
148,0,3.265,0,30.40
149,0,2.387,0,30.40
150,0,3.064,0,30.40
151,0,3.171,0,30.39
152,0,3.210,0,30.39
153,0,3.151,0,30.52
154,0,6.373,0.0533691,30.55
155,0,4.262,0.00458984,30.60
156,0,6.762,0.00966797,30.72
157,0,4.350,0.00766602,30.88
158,0,1.320,0.00180664,30.95
159,0,4.861,0.00463867,30.84
160,0,2.172,0.00180664,30.82
161,0,6.282,0.00966797,30.92
162,0,9.006,0.00458984,30.90
163,0,5.771,0.0834961,31.03
164,0,6.664,0.0226074,31.36
165,0,5.103,0.00727539,31.48
166,0,7.149,0.00825195,31.54
167,0,5.398,0.0458496,32.06
168,0,3.952,0.00478516,31.80
169,0,4.261,2.00542,31.69
170,0,3.479,2,31.67
171,0,3.652,6.00078,31.64
172,0,3.065,0,31.66
173,0,3.574,4.00156,31.99
174,0,4.793,8,31.69
175,0,3.079,0,31.70
176,0,3.008,0,31.68
177,0,3.094,0,31.68
178,0,5.027,8.00469,31.86
179,0,12.589,0.0158203,32.08
180,0,4.450,0.0901855,32.30
181,0,4.910,0.0808594,32.02
182,0,4.058,0.0842773,31.97
183,0,4.233,0.0824707,32.13
184,0,6.972,0.0848145,32.15
185,0,6.433,0.14668,32.31
186,0,4.513,0.0888672,32.55
187,0,4.695,0.0796387,32.49
