Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.883,0,29.59
2,0,.917,0,29.57
3,0,1.065,0,29.58
4,0,.954,0,29.54
5,0,1.011,0,29.54
6,0,1.218,0,29.53
7,0,.709,0,29.53
8,0,.798,0,29.54
9,0,.802,0,29.54
10,0,.775,0,29.52
11,0,.756,0,29.51
12,0,.589,0,29.52
13,0,.502,0,29.51
14,0,.676,0,29.52
15,0,.562,0,29.51
16,0,.501,0,29.52
17,0,.586,0,29.55
18,0,.648,0,29.53
19,0,.618,0,29.51
20,0,.848,0,29.54
21,0,.559,0,29.54
22,0,.556,0,29.53
23,0,.501,0,29.56
24,0,.531,0,29.53
25,0,.646,0.0239258,29.52
26,0,.591,0,29.53
27,0,.616,0,29.52
28,0,.589,0,29.52
29,0,.562,0.000390625,29.50
30,0,.442,0,29.49
31,0,.618,0,29.51
32,0,.500,0,29.51
33,0,.652,0,29.52
34,0,4.651,0.0697754,30.04
35,0,4.011,0.00273438,29.76
36,0,5.336,0.000390625,29.74
37,0,5.471,0,29.75
38,0,6.041,0.0414063,30.04
39,0,6.004,0.0043457,30.08
40,0,6.286,0.0059082,30.28
41,0,3.243,0,30.13
42,0,3.349,0,30.12
43,0,4.526,0.00175781,30.12
44,0,3.054,0,30.11
45,0,3.183,0,30.09
46,0,3.120,0,30.10
47,0,3.047,0,30.11
48,0,3.233,0,30.12
49,0,3.327,0,30.12
50,0,3.098,0.0613281,30.23
51,0,5.574,0.050293,30.24
52,0,6.259,0.00917969,30.34
53,0,6.898,0.0120605,30.23
54,0,6.288,0.00844727,30.42
55,0,6.253,0.0101074,30.39
56,0,7.283,0.00883789,30.34
57,0,6.949,0.0121094,30.33
58,0,6.799,0.00883789,30.50
59,0,5.519,0.0529785,30.66
60,0,5.800,0.0104492,30.69
61,0,6.382,0.0516602,30.96
62,0,4.967,1.0041,30.82
63,0,4.524,1.00039,30.95
64,0,4.205,2.00347,30.85
65,0,4.577,2.0043,31.30
66,0,3.605,4,30.86
67,0,3.246,0,30.84
68,0,4.539,4.00503,31.31
69,0,7.066,8,30.84
70,0,3.513,0,30.85
71,0,3.348,0,30.82
72,0,3.325,0,30.82
73,0,3.046,0,30.81
74,0,5.827,6.33931,31.13
75,0,8.754,0.0577148,31.24
76,0,8.053,0.257324,31.24
77,0,5.969,0.0237793,31.11
78,0,4.666,0,31.39
79,0,4.946,0.0824707,31.20
80,0,5.472,0.0891113,31.23
81,0,5.141,0.134326,31.29
82,0,5.721,0.0871094,31.37
83,0,5.540,0.138672,31.47
84,0,5.909,0.09375,31.56
85,0,4.860,0.140332,31.45
86,0,5.506,0.0848145,31.59
87,0,3.280,0.0848145,31.45
88,0,4.886,0.140332,31.47
89,0,6.488,0.185938,31.71
90,0,24.109,0.00410156,31.94
91,0,32.504,0.00498047,31.85
92,0,50.388,0,31.77
93,0,14.024,0.0451172,32.33
94,0,19.485,0.00371094,32.08
95,0,54.468,0,32.11
96,0,51.688,0,32.23
97,0,4.330,0.0284668,32.22
98,0,3.686,0,32.42
99,0,5.977,0.0725586,32.38
100,0,3.907,0.00170898,32.22
101,0,3.280,0.0105469,32.21
102,0,3.490,0,32.34
103,0,3.618,0.00170898,32.21
104,0,3.231,0,32.20
105,0,4.954,0.00351563,32.24
106,0,3.420,0,32.24
107,0,3.500,0,32.23
108,0,3.282,0,32.24
109,0,2.619,0,32.24
110,0,6.532,0.00869141,32.42
111,0,6.996,0.0101074,32.40
112,0,6.720,0.00878906,32.56
113,0,6.297,0.00800781,32.51
114,0,6.641,0.00878906,32.32
115,0,5.816,0.0116211,32.42
116,0,6.593,0.00991211,32.53
117,0,7.008,0.0078125,32.32
118,0,6.140,0.00839844,32.40
119,0,3.932,1.72539,32.50
120,0,4.267,2.00352,32.60
121,0,4.478,2.00425,33.00
122,0,3.229,4,32.61
123,0,3.533,0,32.62
124,0,5.445,2.29668,32.69
125,0,2.838,5.525,32.64
126,0,2.806,0,32.64
127,0,3.222,0,32.57
128,0,2.924,3.925,32.60
129,0,5.599,1.30527,32.57
130,0,4.657,0.108545,32.63
131,0,4.764,0.116943,32.79
132,0,5.085,0.163232,32.75
133,0,4.858,0.134424,32.64
134,0,5.074,0.103467,32.61
135,0,4.193,0.165381,32.59
136,0,4.513,0.165381,32.73
137,0,5.343,0.0883301,32.73
138,0,4.896,0.157715,32.89
139,0,10.076,0.0875977,32.88
140,0,37.518,0.00307617,32.79
141,0,42.757,0.00307617,32.86
142,0,41.774,0.00351563,32.92
143,0,66.545,0,32.95
144,0,65.609,0,32.95
145,0,20.808,0.0421387,31.68
146,0,7.694,0.171387,31.63
147,0,5.567,0.045166,31.49
148,0,5.091,0.0861328,31.57
149,0,3.384,0,31.58
150,0,3.014,0,31.62
151,0,4.370,0.0119141,31.62
152,0,2.965,0,31.63
153,0,2.971,0,31.63
154,0,2.693,0,31.66
155,0,3.046,0.0046875,31.69
156,0,3.018,0,31.71
157,0,3.132,0,31.74
158,0,5.989,0.0395508,32.44
159,0,5.194,0.00854492,32.14
160,0,8.797,0.00927734,32.25
161,0,6.336,0.00996094,32.32
162,0,6.053,0.0174805,32.13
163,0,5.630,0.011377,32.22
164,0,4.837,0.00419922,32.24
165,0,3.616,0.00581055,32.07
166,0,3.825,0.00849609,32.09
167,0,3.766,0.00722656,32.20
168,0,6.300,0.00795898,32.43
169,0,6.873,0.044043,32.40
170,0,5.957,0.00795898,32.37
171,0,5.287,0.0525879,32.49
172,0,4.876,1.00435,32.39
173,0,3.979,3.05483,32.38
174,0,4.240,2.00439,32.82
175,0,3.959,4,32.43
176,0,3.166,0,32.42
177,0,4.422,4.00522,32.88
178,0,2.876,6.775,32.42
179,0,3.054,0,32.40
180,0,2.884,0,32.41
181,0,2.925,5.225,32.43
182,0,5.784,0.0507812,32.52
183,0,11.990,0.009375,32.78
184,0,4.816,0.0524414,32.75
185,0,4.741,0.0678711,32.73
186,0,4.676,0.165625,32.73
187,0,2.302,0.0852539,32.90
188,0,4.553,0.15957,32.86
189,0,4.893,0.15,32.79
190,0,5.030,0.138867,32.76
191,0,5.112,0.150195,32.77
192,0,4.459,0.161719,32.86
193,0,5.550,0.18374,33.43
194,0,16.554,0.00654297,33.13
195,0,37.259,0.00332031,33.12
196,0,52.760,0,33.06
197,0,55.007,0.0628418,33.12
198,0,59.106,0,33.14
199,0,27.574,0.0495605,33.37
200,0,5.128,0.00419922,33.21
201,0,5.390,0.00981445,33.38
202,0,5.392,0.0112793,33.29
203,0,6.230,0.0178711,33.35
204,0,5.466,0.00795898,33.39
205,0,5.716,0.00991211,33.37
206,0,5.477,0.00830078,33.41
207,0,5.984,0.0141113,33.40
208,0,5.609,0.00566406,33.38
209,0,4.151,2.41289,33.53
210,0,4.267,2.00366,33.50
211,0,4.341,2.00439,33.93
212,0,3.125,4,33.49
213,0,3.237,0,33.46
214,0,4.690,1.13022,33.50
215,0,3.034,3.9,33.49
216,0,3.161,0,33.48
217,0,3.001,0,33.48
218,0,3.203,8.00273,33.47
219,0,4.972,0.121338,33.50
220,0,4.672,0.188672,33.47
221,0,5.080,0.0979004,33.52
222,0,5.725,0.115918,33.54
223,0,4.738,0.125732,33.51
224,0,4.925,0.061377,33.52
225,0,4.977,0.134424,33.52
226,0,4.728,0.126221,33.52
227,0,6.530,0.0440918,33.54
228,0,8.022,0.0601563,33.56
229,0,4.579,0.148779,33.65
230,0,5.296,0.0690918,33.58
231,0,5.775,0.00224609,33.54
232,0,2.703,0.00429688,33.54
233,0,.681,0,33.58
234,0,3.923,0.00410156,33.59
235,0,6.188,0.00957031,33.80
236,0,2.790,0.00561523,33.81
237,0,3.238,0.00556641,33.66
238,0,5.062,0.00581055,33.67
239,0,5.582,0.00932617,33.85
240,0,8.414,0.0145508,33.70
241,0,5.558,0.0100098,33.84
242,0,6.095,0.00800781,33.92
243,0,5.564,0.00791016,33.81
244,0,7.339,0.0123047,33.80
245,0,3.576,0.501855,33.88
246,0,4.286,2.16069,33.92
247,0,3.943,2,33.95
248,0,4.272,2.0043,34.40
249,0,4.094,3.5375,34.01
250,0,4.354,0,34.14
251,0,4.239,4.00513,34.58
252,0,5.918,8,34.18
253,0,3.241,0,34.16
254,0,3.297,0,34.14
255,0,3.227,0,34.12
256,0,3.368,0,34.11
257,0,4.822,8.08721,34.23
258,0,4.568,0.105566,34.18
259,0,4.611,0.117139,34.25
260,0,4.915,0.105322,34.16
261,0,4.872,0.125439,34.15
262,0,4.937,0.140625,34.11
263,0,4.182,0.153125,34.24
264,0,3.794,0.125781,34.13
265,0,4.557,0.136719,34.14
266,0,3.875,0.116113,34.12
267,0,4.456,0.16333,34.10
268,0,5.893,0.0243652,33.34
269,0,8.247,0.149512,32.86
270,0,5.138,0.0172363,32.85
271,0,4.854,0.092627,32.98
272,0,6.130,0.00834961,32.80
273,0,5.391,0.0116699,32.90
274,0,6.367,0.00844727,32.94
275,0,6.053,0.00688477,32.92
276,0,6.328,0.00727539,32.75
277,0,5.636,0.0104492,32.89
278,0,4.953,0.00405273,33.06
279,0,4.606,0.0495117,32.91
280,0,4.086,2.00039,32.97
281,0,3.289,2.00161,32.92
282,0,4.384,5.60425,32.93
283,0,3.371,0,32.90
284,0,3.120,3.25,33.06
285,0,3.947,5.71597,32.95
286,0,2.963,0,32.91
287,0,3.011,0,32.91
288,0,3.175,0,32.90
289,0,3.178,2.575,32.92
290,0,6.253,2.47749,33.00
291,0,12.042,0.00776367,33.45
292,0,4.551,0.084668,33.24
293,0,4.603,0.0847168,33.24
294,0,5.397,0.0977539,33.29
