Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/recommendation,7818,0,47,90.68726016884114,21,12254,70.22959836275263,4.460322904524896,0.0,47,75,83,87,100,370,500,540,1000,12000,12000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/reservation,84,0,35,205.32142857142858,19,6128,40.0,0.047923653617305106,0.0,35,37,40,42,100,530,5100,6100,6100,6100,6100
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/search,11987,0,220,294.8560106782348,152,22495,66.76457829315092,6.8388194751266225,0.0,220,240,250,260,570,690,750,950,5000,17000,22000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/user,97,0,68,140.94845360824743,49,6035,59.0,0.05534040953426899,0.0,68,75,77,80,88,99,540,6000,6000,6000,6000
,Aggregated,19986,0,200,213.86725707995598,19,22495,67.96982888021616,11.402406442803093,0.0,200,220,230,240,410,630,720,790,5100,17000,22000
