Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.00680065,9.915,0,25.73
2,10.6561,19.757,0.00273438,26.25
3,0.101239,33.903,0.259766,26.54
4,0.0371466,11.855,0.00195312,26.33
5,0.0290527,8.086,0.198438,26.37
6,0.141562,31.507,0,29.41
7,7.43069,16.350,0,30.08
8,2.16643,14.735,3.29531,29.81
9,0.0515575,12.789,0.214063,29.49
10,0.0860739,9.234,0.00273438,29.51
11,0.118362,19.853,0.00273438,32.03
12,0.320541,23.791,3.90547,32.67
13,0.0801058,20.254,0.203516,32.58
14,0.02983,10.403,0.0460938,32.50
15,0.0566435,14.574,0,33.29
16,0.0610065,12.949,0,33.36
17,0.114761,16.604,4.00117,34.14
18,0.121134,25.216,0.325,33.63
19,15.4317,26.443,0.0371094,33.95
20,0.154613,25.812,0.117188,34.28
21,0.17529,26.533,0,34.25
22,12.0986,25.122,0,34.10
23,0.153493,24.607,0,34.31
24,0.114495,19.647,0.0226563,34.11
25,0.224147,19.594,0,34.18
26,0.220287,25.650,0,34.29
27,0.279096,34.159,0.00273438,34.51
28,0.252605,28.990,0.0390625,34.20
29,0.189505,20.626,0,34.30
30,0.223489,30.391,0,34.52
31,0.247014,27.244,0,34.57
32,0.261083,28.192,0.00820313,34.39
33,0.27253,33.688,0,36.47
34,0.273766,33.059,0.0324219,34.51
35,0.227551,24.084,3.25977,34.49
36,0.25763,24.206,0,34.25
37,0.274686,26.487,0,34.36
38,0.209404,20.877,0.0496094,34.89
39,0.274273,20.767,0.0960938,34.37
40,0.217673,23.376,0,34.15
41,0.276388,26.095,0,34.33
42,0.172834,16.234,0,34.07
43,0.234081,19.938,0.059375,34.78
44,0.226377,25.591,0,34.15
45,0.10966,12.609,0,34.27
46,0.221337,20.049,0,34.39
47,0.308427,20.212,0.009375,34.30
48,0.160765,11.704,0,34.05
49,0.230974,19.372,0,34.38
50,0.229908,17.863,0,34.18
51,0.347092,22.475,0.0105469,34.32
52,0.274116,20.668,0.316797,34.34
53,0.287689,27.540,0.0015625,34.33
54,0.255793,22.755,0.003125,34.38
55,0.24751,24.065,0.0148438,34.27
56,11.0202,18.148,0,34.17
57,0.207893,16.871,0,34.29
58,0.12441,15.175,0,34.34
59,0.187636,19.130,0,34.37
60,0.209978,13.473,0.00585938,34.24
61,0.174993,11.869,0.135938,34.23
62,0.280925,22.249,0.003125,34.38
63,0.256303,21.597,0,34.41
64,0.254559,16.872,0.0121094,34.33
65,0.345606,22.552,0,34.60
66,0.28953,27.312,0,34.42
67,0.184601,23.341,0,34.12
68,0.323491,21.972,0.021875,34.25
69,0.308023,20.396,0.207031,34.36
70,0.217625,14.321,0.0273438,34.22
71,0.267093,20.098,0,34.28
72,0.358027,21.101,0,34.25
73,0.21995,16.121,0,34.28
74,0.257701,15.696,0.0078125,34.19
75,0.303266,18.903,0,34.26
76,0.295626,20.907,0,34.31
77,0.189913,17.570,0.0015625,34.19
78,0.212485,22.642,0.191016,34.35
79,0.318134,24.387,0.00351563,34.43
80,0.313975,27.044,0,34.36
81,0.214211,16.367,0,34.29
82,0.283555,20.226,0.106641,34.40
83,0.289803,16.562,0.0105469,34.46
84,0.274205,16.192,0,34.45
85,0.349275,22.384,0.0207031,34.47
86,0.285715,21.134,0.00195312,34.35
87,0.308388,24.432,0.122266,34.34
88,0.298523,25.172,0,34.33
89,0.25919,14.872,0.0121094,34.30
90,0.195767,14.785,0,34.23
91,0.233421,18.038,0,34.28
92,0.35526,20.757,0,34.41
93,0.151509,13.647,0.0046875,34.23
94,0.323601,19.396,0.00195312,34.40
95,0.281393,19.851,0.183594,34.20
96,0.270714,17.846,0.00351563,34.30
97,0.174574,10.206,0,34.20
98,0.289316,21.969,0,34.39
99,0.204213,19.390,0,34.27
100,0.257317,21.851,0,34.40
101,0.256996,20.843,0,34.22
102,0.332313,21.619,0.0046875,34.36
103,0.330527,20.360,0.00195312,34.37
104,0.251979,22.844,0.176953,34.38
105,0.201735,16.437,0,34.51
106,0.194309,15.495,0.0125,34.28
107,0.187154,14.655,0,34.33
108,0.348433,24.512,0,34.43
109,0.257728,23.230,0,34.58
110,0.282984,21.107,0.00429688,34.40
111,0.214852,13.927,0.00195312,34.22
112,0.213443,12.936,0.165234,34.23
113,0.234574,15.901,0,34.23
114,0.181079,12.713,0.0121094,34.18
115,0.30908,16.656,0,34.29
116,0.227781,18.703,0,34.38
117,0.211525,16.862,0,34.28
118,0.249098,21.092,0.00429688,34.18
119,0.19264,11.256,0.0230469,34.26
120,0.260129,16.872,0.0195312,34.19
121,0.220677,12.965,0.158203,34.28
122,0.372787,30.251,0,34.24
123,0.265809,18.052,0,34.28
