Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1680404595,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404596,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404597,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404598,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404599,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404600,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404601,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404602,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404603,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1680404604,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404605,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404606,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404607,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404608,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404609,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404610,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404611,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404612,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404613,5,,Aggregated,0.000000,0.000000,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,2,0,84,4014.0,84,7944,86.0
1680404614,5,,Aggregated,0.200000,0.000000,7900,16000,18000,18000,19000,19000,19000,19000,19000,19000,19000,7,0,7900,8749.285714285714,84,18684,72.0
1680404615,5,,Aggregated,0.200000,0.000000,310,7900,11000,16000,18000,19000,19000,19000,19000,19000,19000,17,0,310,5384.0,61,18684,73.76470588235294
1680404616,5,,Aggregated,0.100000,0.000000,290,390,7900,11000,18000,18000,19000,19000,19000,19000,19000,22,0,280,4221.772727272727,61,18684,72.63636363636364
1680404617,5,,Aggregated,1.000000,0.000000,280,390,570,7900,18000,18000,19000,19000,19000,19000,19000,29,0,280,3285.6206896551726,61,18684,71.41379310344827
1680404618,5,,Aggregated,1.700000,0.000000,280,330,560,790,16000,18000,19000,19000,19000,19000,19000,34,0,280,2841.176470588235,61,18684,70.3529411764706
1680404619,5,,Aggregated,2.000000,0.000000,280,330,560,570,16000,18000,19000,19000,19000,19000,19000,40,0,280,2459.575,61,18684,69.65
1680404620,5,,Aggregated,2.700000,0.000000,280,330,540,560,11000,18000,19000,19000,19000,19000,19000,44,0,280,2259.568181818182,61,18684,69.29545454545455
