Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,4.368,0,24.81
2,0.0109148,3.701,0.0210938,24.82
3,0.00118542,3.380,0,24.83
4,0.00706005,3.069,0,24.84
5,0.0675154,15.125,0.163672,24.97
6,0.0140953,11.860,0.234375,25.02
7,0.0168962,6.090,0.0226563,24.91
8,0.0255718,6.508,0,24.88
9,15.7671,8.323,0,25.48
10,0.0514793,13.103,0,25.56
11,0.0303659,7.936,3.5707,25.58
12,0.0233936,6.996,0.195703,25.58
13,2.06554,4.179,0.0015625,25.67
14,12.0272,9.683,0,26.35
15,0.0579739,7.793,0.00390625,26.27
16,0.0156651,8.004,3.90938,26.35
17,0.00804138,9.375,0.212109,26.33
18,4.87125,12.560,0,26.51
19,7.52702,11.671,0.00585938,27.33
20,0.151524,12.130,0,27.16
21,0.0754423,3.545,0.169531,27.12
22,0.0973024,5.864,0.0015625,26.96
23,0.062151,5.475,0,26.99
24,0.10133,6.102,0,26.97
25,0.0458603,3.580,0,26.96
26,0.0672541,4.973,0.0242188,26.89
27,0.102308,8.748,3.40469,27.02
28,0.0535698,12.119,0.235938,27.00
29,0.0585012,5.474,0,27.00
30,16.7185,13.761,0.00195312,28.02
31,0.116251,14.848,1.47031,28.02
32,0.07267,12.776,0.207813,27.83
33,0.0599136,7.542,0.05,27.84
34,16.6733,10.056,0,28.70
35,0.0916109,7.921,0.1375,28.55
36,0.15949,5.458,0.00585938,28.43
37,0.125566,4.347,0,28.44
38,0.121737,4.730,0.00195312,28.43
39,0.135632,6.469,0.0113281,28.42
40,0.131947,6.051,0.0195312,28.43
41,0.125285,4.799,0.0199219,28.42
42,0.126047,5.288,0,28.43
43,0.0996532,10.914,0,28.45
44,0.160978,7.387,0.0261719,28.46
45,0.103277,9.416,0,28.41
46,0.127914,4.545,0,28.43
47,0.164456,5.387,0.00195312,28.45
48,0.112384,4.366,0.0421875,28.46
49,0.118898,5.167,0.0046875,28.45
50,0.119259,5.375,3.32773,28.48
51,0.130995,5.185,0,28.48
52,0.130682,11.145,0.444141,28.00
53,0.0854998,4.635,0.0324219,27.95
54,0.100876,4.363,0,27.94
55,0.0668993,5.745,0.00195312,28.14
56,0.0813828,5.395,0,28.00
57,0.117435,5.736,0.103906,28.03
58,0.105152,7.147,0,27.97
59,0.105298,5.326,0,27.97
60,0.110176,4.295,0,27.97
61,0.121368,3.458,0.0191406,27.98
62,0.155532,4.526,0,27.97
63,0.105594,3.511,0,27.98
64,0.142501,4.370,0.00195312,27.96
65,0.0894775,3.160,0.0113281,27.96
66,0.0887442,9.817,0.260547,27.49
67,0.0973997,5.748,0.0191406,27.50
68,0.153217,13.564,0,27.45
69,0.118764,4.645,0,27.42
70,0.138671,8.926,0.00703125,27.44
71,0.114491,3.575,0.0777344,27.44
72,0.144596,4.529,0.00195312,27.45
73,0.154347,5.973,0,27.44
74,0.126665,5.836,0.0046875,27.45
75,0.0895271,3.541,0.0453125,27.47
76,0.074544,4.451,0,27.45
77,0.126517,5.843,0,27.46
78,0.164876,5.525,0.00703125,27.47
79,0.154393,5.416,0.0949219,27.47
80,0.143707,5.787,0,27.45
81,0.165354,13.907,0.0175781,27.45
82,0.162502,17.388,0.191797,26.69
83,0.11003,4.756,0,26.69
84,0.174957,6.160,0,26.69
85,0.0968332,4.391,0,26.71
86,0.105,5.097,0.180469,26.71
87,0.1344,5.291,0,26.74
88,0.11988,4.655,0,26.74
89,0.117705,4.949,0.00195312,26.72
90,0.113218,4.688,0.0148438,26.72
91,0.129296,8.086,0.0253906,26.73
92,0.099535,4.311,0,26.74
93,0.108727,9.047,0,26.75
94,0.1336,7.185,0.0226563,26.73
95,0.0983419,8.101,0.00703125,26.71
96,0.129004,4.076,0,26.71
97,0.145441,6.071,0.00195312,26.73
98,0.131493,4.292,0.0117188,26.72
99,0.0983019,4.093,0.0046875,26.71
100,0.0617599,5.518,0,26.73
101,0.116033,4.164,0,26.73
102,0.125433,6.137,0,26.72
103,0.127659,6.749,0.0164063,26.70
104,0.10037,4.767,0,26.73
105,0.0671778,3.466,0,26.73
106,0.121344,10.837,0.00234375,26.75
107,0.0861292,6.511,0.0542969,26.78
108,0.0873404,7.771,0.0617188,26.75
109,0.0574455,4.532,0,26.77
110,0.107939,4.776,0,26.70
111,0.0666847,5.424,0,26.71
112,0.113361,5.924,0.00703125,26.72
113,0.138204,4.733,0.0277344,26.72
114,0.142364,5.432,0.00234375,26.70
115,0.163523,4.767,0,26.69
116,0.0749369,4.927,0.0046875,26.65
117,0.115099,3.975,0.0125,26.67
118,0.101726,4.692,0,26.69
119,0.121581,10.220,0,26.70
120,0.130578,7.448,0.00703125,26.68
121,0.115064,3.888,0.0253906,26.68
122,0.0586853,2.447,0.00273438,26.66
123,0.114618,3.748,0.00234375,26.63
124,0.0953188,3.515,0.0046875,26.64
125,0.0778503,3.421,0,26.58
126,0.144779,4.014,0.00898438,26.60
127,0.138488,5.006,0.015625,26.60
128,0.12972,5.247,0,26.59
129,0.1119,3.151,0.0078125,26.59
130,0.120726,4.461,0.0386719,26.60
131,0.141172,10.024,0.01875,26.60
132,0.123631,11.467,0.178516,27.39
133,0.0764132,10.159,0.220703,26.71
134,7.79725,8.385,0.0214844,26.96
135,0.810672,11.184,0,27.42
136,0.159575,8.711,0,27.40
137,0.168419,6.024,0.142578,27.36
138,0.127169,7.734,3.16328,27.31
139,0.134025,4.337,0,27.32
140,0.0892677,7.364,0.00234375,27.32
141,0.10269,4.816,0.0601563,27.33
142,0.155973,5.568,0.121094,27.34
143,0.125322,4.839,0,27.32
144,0.125477,9.958,0,27.32
