Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/recommendation,7744,0,47,81.67820247933884,19,7027,70.33161157024793,4.633712065089042,0.0,47,75,83,86,99,260,440,510,840,7000,7000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/reservation,89,0,34,160.40449438202248,19,5576,40.0,0.05325418050011941,0.0,34,36,39,41,44,82,5100,5600,5600,5600,5600
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/search,12061,0,220,262.93624077605506,155,17288,66.79039880606915,7.216839000134159,0.0,220,230,240,250,340,570,690,720,4800,17000,17000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/hotelReservation/user,101,0,52,124.3069306930693,36,5471,59.0,0.06043451944395573,0.0,52,57,60,61,69,180,480,530,5500,5500,5500
,Aggregated,19995,0,200,191.57894473618404,19,17288,68.0033008252063,11.964239765167276,0.0,200,220,230,230,270,470,640,700,4900,17000,17000
