Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.0200758,16.959,0.0179688,30.02
2,0.0112915,7.396,0.003125,29.20
3,0.249887,25.481,0.150391,29.19
4,0.0168667,5.967,0,29.23
5,0.0278139,4.632,0.0183594,29.22
6,0.397949,17.040,0.00976562,29.37
7,0.267269,11.090,0.204297,29.37
8,0.0227518,21.059,0.246875,29.52
9,0.385987,27.625,0.0136719,30.02
10,0.0390692,14.178,0.003125,29.35
11,0.582333,28.952,0.210938,30.70
12,0.0314531,22.510,0.197266,29.48
13,0.360294,12.583,0.0402344,29.51
14,0.0517998,6.219,0,29.54
15,0.684834,11.884,0,29.76
16,0.385032,7.649,0,29.63
17,0.0260448,13.320,0.0257813,29.80
18,0.0395069,17.539,0,30.41
19,0.751952,16.253,0.003125,29.93
20,0.972535,19.530,0.524219,30.58
21,0.843822,20.972,0.478125,29.87
22,0.0926733,16.760,0.0285156,29.95
23,1.98533,25.167,0,30.37
24,0.408119,17.434,0.405859,30.10
25,0.0593786,18.170,0.208594,30.39
26,2.22848,33.499,0.350391,31.11
27,2.63311,17.353,0.355078,30.47
28,6.74089,56.537,0.025,30.78
29,2.32242,22.514,0.674609,30.75
30,2.64971,26.906,0.645313,30.98
31,3.90832,24.682,0.432813,31.06
32,10.1045,48.863,0.702734,31.32
33,9.22132,66.419,0.0230469,31.82
34,5.99477,42.098,0.858984,32.33
35,4.88861,33.312,0,31.57
36,10.3163,47.738,0,31.59
37,0.115839,10.981,0.0300781,31.46
38,2.72528,18.022,1.25898,32.18
39,3.83205,23.694,0.544141,31.50
40,10.4971,34.285,0.378516,32.23
41,6.61626,39.654,0.855469,32.03
42,10.5084,71.631,0,33.78
43,8.98826,57.835,1.2,32.12
44,4.25258,30.625,0.790234,32.20
45,8.69988,36.712,0,32.00
46,5.27458,38.653,0.0261719,32.19
47,0.135958,17.673,1.1,31.94
48,5.08492,25.077,0.0265625,32.20
49,4.50168,31.178,0.866797,32.08
50,6.86692,53.966,0.704688,33.86
51,6.69511,40.173,0.464063,32.06
52,11.5335,36.172,0.114063,32.34
53,13.2038,43.784,0,32.60
54,14.4712,53.134,0.03125,33.14
55,13.792,52.341,0.0175781,32.56
56,10.7473,36.107,0,32.91
57,6.08089,22.447,3.86445,32.62
58,0.0905781,33.630,0.173828,32.61
59,0.10178,27.538,0.305859,33.31
60,0.0490522,16.245,0.209375,32.58
61,2.24966,21.049,0.0222656,32.74
62,2.53307,16.280,0,32.73
63,0.0927029,9.426,0.492578,33.24
64,0.479547,17.779,0.355078,32.67
65,4.22848,26.461,0.296094,32.88
66,2.135,17.408,0.383594,33.41
67,0.0979261,36.149,0.40625,33.35
68,4.16558,26.738,0.0230469,32.92
69,5.92215,28.236,0,33.08
