Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/decision_tree,11692,0,38,75.21117003079029,17,9984,73.0,3.5902110344009452,0.0,38,43,49,55,110,370,510,540,920,7900,10000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/feature_transform,11694,0,33,62.70420728578758,14,7534,178.80143663417138,3.590825165607651,0.0,33,38,42,45,67,320,490,530,630,6900,7500
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/linear_regression,11696,0,34,62.446819425444595,15,9894,157.62841997264022,3.5914392968143565,0.0,34,39,42,46,66,290,490,530,620,8800,9900
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/rule_match,11695,0,32,68.30944848225738,16,5170,57.71757161179991,3.5911322312110037,0.0,32,37,43,49,100,360,500,540,880,4700,5200
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/predict-pipeline/sequence,2760,0,970,1477.9315217391304,597,32247,131.91702898550724,0.8475010652537298,0.0,970,1200,1300,1400,2300,3800,6800,12000,27000,32000,32000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/set-computation/sequence,8448,0,1400,1537.0023674242425,1204,15760,143.0,2.59409021712446,0.0,1400,1500,1600,1700,1900,2000,2300,2400,5200,16000,16000
,Aggregated,57985,0,38,348.46211951366735,14,32247,121.32799862033285,17.805199010412146,0.0,38,51,200,540,1400,1600,1900,2100,7500,23000,32000
