Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.000391006,8.338,0.0015625,24.21
2,0.000125885,5.276,0.0238281,24.20
3,0.000314713,3.670,0.168359,24.20
4,0.0300579,5.190,0.123828,24.21
5,0.00318527,8.131,0.208594,24.31
6,0.0309134,7.588,0.0191406,24.30
7,0.0262918,19.422,0.00585938,24.54
8,0.0350437,7.109,0,24.72
9,0.0233192,3.730,0.00195312,24.73
10,0.0105057,5.605,0.0265625,24.72
11,0.0197468,4.531,0.00390625,24.74
12,0.0268602,3.928,0.0234375,24.73
13,0.0351629,5.932,0,24.69
14,0.0392838,9.837,0.200391,24.76
15,0.0594711,12.640,0.205859,24.87
16,0.025197,7.322,0.0261719,24.77
17,0.101323,8.987,0,24.99
18,0.0825853,15.493,0.278516,25.26
19,0.0277548,6.414,0.01875,25.27
20,0.0657187,4.202,0.00390625,25.30
21,0.0410795,23.472,0.21875,26.14
22,0.0698833,12.673,0.219141,25.93
23,0.0859337,7.678,0,25.90
24,0.0663853,19.630,0.00585938,26.28
25,0.0917387,5.762,0,26.47
26,0.0872812,7.268,0.00195312,26.57
27,0.144045,12.017,0.251172,26.70
28,0.0861616,12.103,0.00390625,27.00
29,0.116507,13.281,0,27.01
30,0.119519,10.429,0,27.18
31,0.122499,11.031,0.0164063,27.27
32,0.0775051,10.348,0.00703125,27.45
33,0.134763,12.099,0,27.70
34,0.146797,11.211,1.74141,27.82
35,0.16196,10.670,0.0335937,27.72
36,0.0857725,10.436,0.000390625,27.73
37,0.132335,9.667,1.34805,27.94
38,0.16828,10.283,1.34336,27.91
39,0.162043,11.439,0,27.92
40,0.141023,9.714,0.0109375,27.67
41,0.20214,9.993,0.00703125,27.66
42,0.142935,6.596,0,27.61
43,0.0812588,3.671,0,27.66
44,0.133765,9.459,0.015625,27.61
45,0.170332,7.138,0.0046875,27.66
46,0.181413,6.638,0,27.66
47,0.112395,3.980,0,27.66
48,0.117349,4.863,0.0589844,27.67
49,0.130005,6.273,0.0117188,27.66
50,0.174864,9.107,0.00703125,27.75
51,0.240726,9.445,0,27.54
