Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.0133028,5.558,0,27.27
2,0.0128565,7.111,0,27.38
3,0.233603,13.178,0.0128906,27.49
4,0.0302887,7.268,0.0945313,27.34
5,0.0255346,10.475,0,27.36
6,0.0119867,3.530,0,27.37
7,0.40263,5.024,0.0175781,27.35
8,0.0414543,9.471,0.2,27.52
9,0.014101,11.654,0.21875,27.32
10,0.0331831,14.337,0.0226563,27.62
11,0.851277,10.924,0.0179688,27.93
12,0.4404,17.228,0.262891,28.24
13,0.031292,11.889,0.232031,27.56
14,0.576584,13.260,0.0238281,27.79
15,0.402689,19.463,0.0207031,27.68
16,0.869149,14.170,0.0144531,27.81
17,0.0285187,15.252,0.279688,27.63
18,0.0754452,12.016,0.19375,27.70
19,1.73791,18.193,0.0636719,27.77
20,0.761088,14.156,0.342969,28.23
21,0.0478544,18.796,0.209766,27.94
22,1.07342,14.921,0.0527344,28.23
23,2.76863,25.216,0.0929688,28.31
24,0.770651,14.100,0.372656,28.53
25,0.042944,9.253,0.19375,28.20
26,1.44154,16.906,0.0671875,28.24
27,0.958297,18.266,0.225781,28.33
28,1.94469,23.339,0.322656,28.27
29,0.0911503,14.433,0.198828,28.46
30,0.97584,15.695,0.0582031,28.44
31,0.0636292,9.564,0,28.41
32,5.98737,24.584,0.141406,28.96
33,2.3122,25.766,0.612891,28.79
34,4.97581,25.673,0.419922,28.94
35,0.0409222,18.845,0.380859,28.35
36,6.90368,23.591,0.238281,28.49
37,4.63407,20.681,0.248438,28.70
38,16.7823,32.145,0.274609,28.56
39,14.4064,25.641,0.145703,28.85
40,8.4587,29.195,0.76875,28.71
41,2.63106,10.486,0.305469,28.69
42,7.43595,19.541,0.0226563,28.85
43,41.6055,45.088,0.0644531,29.33
44,41.2255,35.229,0.0515625,28.93
45,57.1183,47.118,0,28.94
46,62.5845,37.702,0,28.93
47,58.1071,38.651,0,28.94
48,59.6748,31.143,0.0179688,28.97
49,60.1531,33.168,0,28.94
50,70.2006,31.939,0,28.97
51,63.5046,30.946,0,28.97
52,60.1674,41.125,0.0125,29.06
53,64.5143,29.876,0,29.21
54,65.9698,33.780,0.708203,29.18
55,69.8461,31.486,0,29.22
56,64.2253,37.310,0.0152344,29.16
57,58.6126,26.205,0,29.16
58,70.2443,33.416,0,29.21
59,56.0003,27.431,0,29.21
60,67.5676,33.251,0,29.20
61,62.3246,54.478,0.0320313,29.26
62,42.9661,43.142,0.357422,29.19
63,72.526,29.386,0.0335937,29.18
64,75.3978,27.065,0,28.97
65,66.5415,33.059,0,29.19
66,71.8171,29.601,0,29.08
67,53.4562,22.324,0.0269531,29.02
68,71.5361,34.357,0,29.17
69,72.5794,29.657,0,29.26
70,81.6299,28.473,0,29.22
71,72.9281,30.256,0.925,29.17
72,77.1755,28.625,0.29375,28.91
73,69.9051,25.093,0,28.96
74,69.3528,26.322,0.0328125,29.05
75,42.0154,19.840,0,28.98
76,75.4398,28.738,0,28.93
77,73.3442,25.612,0.0515625,29.00
78,67.3454,37.846,0,29.05
79,76.1417,34.023,0,29.12
80,70.9526,35.897,0,28.97
81,72.2808,26.186,0,28.98
82,81.9498,34.584,0,29.16
83,83.9667,34.394,0,29.13
84,66.4734,34.952,1.3457,28.91
85,67.0126,33.613,0.617578,28.70
86,71.7162,27.233,0.0640625,28.79
87,62.3844,25.556,0,28.85
88,70.182,40.444,0.443359,28.51
89,44.3363,30.998,0.554297,28.37
90,51.6249,38.979,0.732031,28.41
91,47.1661,33.954,0.548438,28.33
92,69.5971,37.913,0.398438,28.14
93,72.205,31.019,0,28.04
94,62.1717,32.000,0.059375,28.12
