Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/decision_tree,6898,0,39,55.95230501594665,21,8101,53.0,3.8337674051081954,0.0,39,42,44,46,52,61,96,370,5400,8100,8100
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/feature_transform,6955,0,35,48.37613227893602,16,8789,158.83249460819553,3.865446840030081,0.0,35,38,40,41,47,55,77,290,4000,8800,8800
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/linear_regression,6957,0,35,50.545493747304874,18,8276,137.63964352450768,3.866558399150147,0.0,35,38,40,42,48,57,78,300,5000,8300,8300
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/MLWorkflow/rule_match,7232,0,9,15.794939159292035,4,4005,37.990320796460175,4.019397778159244,0.0,9,10,11,11,14,23,58,82,560,4000,4000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/predict-pipeline/sequence,7602,14,16,27.15601157590108,7,24717,113.97053406998158,4.225036215371484,0.00778091384046314,16,18,19,20,23,27,34,210,520,25000,25000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/set-computation/sequence,22228,6,180,191.79422350188952,143,14409,122.99325175454382,12.353868060415333,0.0033346773601984885,180,190,200,200,210,220,240,400,700,11000,14000
,Aggregated,57872,20,40,97.76629458114459,4,24717,108.91064763616257,32.16407469823449,0.011115591200661627,40,170,180,180,200,210,230,310,790,8800,25000
