fetch_time(s)
5.795549631118774
5.8029444217681885
0.6229226589202881
0.6290619373321533
5.851090908050537
5.857895135879517
0.10942459106445312
0.12042522430419922
0.08926558494567871
0.09403109550476074
4.833211898803711
4.839493036270142
0.09443545341491699
0.10044741630554199
0.13094592094421387
0.14310860633850098
4.845140218734741
4.854036808013916
6.842846632003784
6.84840726852417
5.2916717529296875
5.300863265991211
0.09090018272399902
0.10141468048095703
0.08220529556274414
0.08993291854858398
0.07369756698608398
0.0787954330444336
0.06798505783081055
0.07289385795593262
0.08846306800842285
0.09236335754394531
0.08332395553588867
0.08723068237304688
0.08112788200378418
0.08699655532836914
6.1465208530426025
6.1568684577941895
0.10303759574890137
0.11248779296875
0.40656185150146484
0.1148536205291748
0.41477441787719727
0.12331962585449219
0.607029914855957
0.6133992671966553
0.06251025199890137
0.06659674644470215
0.07363128662109375
0.06743121147155762
0.07981228828430176
0.07410383224487305
0.06414508819580078
0.06910300254821777
0.07166147232055664
0.07648897171020508
0.07463455200195312
0.08370161056518555
0.06945133209228516
0.07611656188964844
0.5337376594543457
0.5258429050445557
0.546112060546875
0.5345473289489746
0.5713732242584229
0.5785300731658936
0.1031348705291748
0.10746908187866211
0.06279540061950684
0.06849551200866699
0.06822562217712402
0.07365798950195312
0.06473684310913086
0.07008814811706543
0.09663152694702148
0.1106729507446289
0.0736241340637207
0.08091115951538086
0.0974581241607666
0.08706426620483398
0.11357831954956055
0.1008145809173584
0.06853699684143066
0.07944011688232422
0.08493566513061523
0.09354376792907715
0.08702278137207031
0.09557533264160156
0.10257411003112793
0.10656332969665527
0.0718536376953125
0.08498167991638184
0.08432388305664062
0.09099221229553223
0.08656668663024902
0.09166479110717773
0.0883336067199707
0.09403610229492188
0.07096099853515625
0.07720947265625
0.07294821739196777
0.07650113105773926
0.06164193153381348
0.06927776336669922
0.08542919158935547
0.09218740463256836
0.07940292358398438
0.08980131149291992
0.10709285736083984
0.11505556106567383
0.07860660552978516
