Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.0107994,4.134,0.115234,31.43
2,0.000213623,3.378,0,31.43
3,8.58307e-05,3.220,0.00585938,31.42
4,0.000228882,3.834,0.0164063,31.43
5,0.00144863,2.434,0,31.44
6,0.000780106,3.513,0,31.43
7,0.011879,4.529,0.00390625,31.42
8,0,2.236,0,31.43
9,0.0280342,4.924,0,31.42
10,0.017581,9.987,0.0617188,31.49
11,0.0230961,5.585,0.00585938,31.46
12,0.022213,7.847,0,31.44
13,0.0376396,6.875,0.161328,31.54
14,0.0352383,13.051,0.225,31.70
15,0.0237446,5.000,0.03125,31.73
16,13.2512,14.491,0,32.93
17,0.0483923,10.924,0,33.02
18,0.0373535,5.499,0.847656,33.04
19,0.0129061,10.385,0.258984,33.03
20,0.0321445,8.185,0.0195312,33.24
21,12.6234,10.861,0,34.27
22,0.0119085,15.247,0.00195312,34.43
23,0.0598192,10.734,1.05937,34.58
24,0.025219,14.528,0.219922,34.73
25,0.0204754,5.505,0,34.68
26,12.6243,14.215,0,35.77
27,0.0155373,11.003,0,35.90
28,0.0270348,5.027,0.00625,35.86
29,0.0455332,6.169,0.0195312,35.86
30,0.0171547,10.981,1.07383,35.91
31,0.0267239,12.037,0.0667969,36.08
32,12.6279,9.224,0.00429688,37.06
33,0.0200748,11.935,0.0394531,37.27
34,0.0667658,10.490,1.05703,37.71
35,0.0297766,17.542,0.2125,37.50
36,0.141068,7.287,0.00703125,37.61
37,12.4133,16.281,0,38.63
38,0.067234,8.832,0,38.75
39,0.00813389,10.838,1.2207,38.78
40,0.0109396,8.713,0.0183594,38.97
41,12.6783,9.359,0.0046875,39.99
42,0.0114021,12.776,0,40.16
43,0.0458851,7.617,1.05078,40.23
44,0.0252533,10.355,0.189844,40.32
45,0.0308704,6.731,0.00703125,40.39
46,2.3663,10.012,0,40.54
47,7.90539,13.641,0,41.75
48,0.0374699,15.135,0,41.75
49,0.0190563,8.539,0.905469,41.80
50,0.0197659,12.030,0.216406,42.00
51,13.3046,14.546,0,43.10
52,0.0395308,13.845,0,43.23
53,0.0291033,3.818,0.00703125,43.24
54,0.027277,5.203,0.0175781,43.32
55,0.0327549,5.789,0,43.28
56,0.0169001,6.572,0.00195312,43.27
57,0.0596628,10.995,1.16641,42.02
58,0.0776606,13.686,0.323047,40.81
59,0.0722647,16.809,0.276953,40.94
60,0.043335,25.348,0.491406,41.32
